"","RPpos_933","RPpos_957","eWAT_RPneg_963","RPpos_975","RPpos_981","RPpos_937","RPpos_943","RPpos_947","RPpos_959","RPpos_967","RPpos_979","RPpos_927","RPpos_969","RPpos_973","RPpos_983","RPpos_929","RPpos_965","RPpos_971","RPpos_977","RPpos_985"
"Label","KO_day","KO_day","KO_day","KO_day","KO_day","KO_night","KO_night","KO_night","KO_night","KO_night","KO_night","WT_day","WT_day","WT_day","WT_day","WT_night","WT_night","WT_night","WT_night","WT_night"
"O-Phosphoethanolamine_msDial4_140.0106_0.8839_142_Rpneg","-0.90468443","-0.77390961","-1.09159951","-0.15759635","-0.46746230","-1.25514827","-1.55079264"," 0.40409093","-0.79484755","-0.70754292","-0.15605872"," 1.26765366"," 1.76196173"," 2.14775938"," 0.94905425"," 0.60263484","-0.02846112"," 0.04185716"," 0.39012164"," 0.32296982"
"(-)-Citramalic acid_147.0347_0.9201_139_Rpneg"," 1.5411875","-0.4880733"," 0.3355096"," 1.1256816","-1.1555932"," 0.5063484","-1.6062482","-0.5633082"," 0.5535702"," 1.2017076","-0.3375324"," 0.6648727","-0.5000093"," 1.0090549"," 1.0556528","-1.0523388","-0.1748628","-1.6715947"," 0.7260742","-1.1700986"
"_227.1278_5.2024_244_Rpneg","-1.3972715"," 1.0851587"," 0.8434945","-1.5861803","-1.4066425","-0.1552395"," 1.7819220"," 0.1280647"," 0.7501166","-0.4272712"," 0.4506329","-0.1339776"," 0.6188839"," 0.5915527","-0.4452593","-0.6063856","-0.8203837"," 1.7688235"," 0.1282288","-1.1682671"
"7-chloro-4-methyl-2-oxochromen-6-yl propanoate_265.0189_1.4796_301_Rpneg","-0.4140263","-1.0169317","-1.3558890","-0.3584040"," 0.7402910","-0.9949457","-0.9218616","-1.0169893","-0.8775394"," 0.8288196","-0.7254149"," 0.5279130"," 0.9455065"," 2.7477512","-0.5695315"," 0.3093295"," 0.7637773"," 0.3608299"," 0.6517726"," 0.3755428"
"Glutamic acid_msDial_146.0463_0.9158_68_Rpneg"," 0.007810015","-0.799539478","-0.078023007"," 0.170860011"," 1.152346497","-0.943390762","-2.295457506"," 2.229215096"," 0.423300141","-0.933560852"," 0.184951974","-0.685387043","-0.267680404"," 1.710651404","-0.184568788","-0.386352109","-0.662458019"," 0.226310493"," 0.606527676"," 0.524444661"
"DL-Phenylalanine_metlin_164.0716_3.3825_195_Rpneg"," 1.18086012","-0.03693546"," 0.16744938","-0.62436971"," 0.25249517"," 1.93878230","-0.45886977"," 1.70254128","-1.33501750"," 0.68266408"," 0.05482158","-1.82483863","-1.44005784","-1.37527873","-0.07475063"," 0.44689508","-0.24736311"," 0.05600278"," 0.49274435"," 0.44222526"
"4-Chlorobenzophenone_215.0327_0.9173_9_Rpneg","-0.1995222","-0.5037337","-0.7902164","-0.3881016"," 0.1650724","-0.4843217","-1.5015134"," 0.4019351","-0.6836505"," 0.6319482","-0.6522179"," 1.1354847"," 1.9020329"," 1.9876013"," 0.9790520","-1.8212633"," 0.1936092","-0.6546663"," 0.5426201","-0.2601487"
"_214.0468_0.8906_360_Rpneg","-0.6202541","-1.0676046","-1.0984623","-1.2030772","-1.5649418","-1.0233859"," 0.2487887","-0.2947400","-0.6999154","-0.8571706"," 0.1937141"," 0.8460597"," 1.1418309"," 1.4834438","-0.3711880"," 1.1402565"," 0.4900065"," 0.7933652"," 0.8117250"," 1.6515496"
"Lumazine_163.0243_0.9451_596_Rpneg"," 1.4415143"," 0.1605507","-0.4983232","-0.1100261","-2.6110372","-0.4687378","-0.1338056","-1.3805405","-0.3771737"," 0.8544716"," 0.5388496"," 0.4626989"," 1.1600591"," 0.8081033"," 0.7584283","-0.5972887","-0.3832840"," 0.7573346"," 0.9435392","-1.3253328"
"Cytidine-5'-monophosphate_msDial4_322.0491_0.9712_328_Rpneg"," 0.35171999"," 0.02403165","-1.00002365","-0.50994993","-0.94833876","-1.51460297","-0.42343448"," 0.47292067","-0.18131582","-1.20154887"," 0.91763389","-0.88718687","-0.75029913"," 2.55079977"," 0.07294348"," 1.63967723"," 0.82447822","-0.22679354"," 0.16283250"," 0.62645662"
"_310.972_1.3758_742_Rpneg"," 0.61555571"," 0.25566434","-1.08241401"," 1.41704806","-0.73927903","-1.25352181","-2.41672825","-0.09931486","-0.40776143"," 1.14732787"," 1.64994460","-0.11341119"," 0.17306954"," 0.53693209"," 0.11931379"," 0.75795775"," 0.95335609","-1.12748270","-0.31207244","-0.07418412"
"3,4,5-Trimethoxycinnamic acid_237.0762_5.8871_683_Rpneg","-0.96356813"," 1.22165039"," 0.96598136","-1.33441330","-1.39260426"," 0.53349007"," 1.17520402","-0.13021632"," 0.99938092","-0.13406726"," 1.13534028","-0.53748818"," 0.08342485","-0.68005262","-0.79465555"," 0.54299142","-1.18510921"," 1.31888252"," 0.76464075","-1.58881173"
"Mitragynine_msDial_397.2206_5.6139_222_Rpneg","-1.06802441"," 0.92932698"," 0.56238613","-1.52634517","-2.00139507"," 0.28605395"," 1.17648750","-0.45053649"," 0.45589120","-0.31368195"," 0.32994959"," 0.43231035"," 0.90531825"," 1.65564248"," 0.01828336","-1.17654810","-0.31114211"," 1.35453193","-0.17963241","-1.07887602"
"4`-Hydroxy Diclofenac_310.0028_3.3803_751_Rpneg"," 1.03439595","-0.60213800","-0.33990416","-1.15761719"," 0.39346772"," 1.16761079","-1.85679459"," 2.33630692","-0.51289937"," 0.85764376"," 0.01520677","-0.95679938","-0.31071835","-1.26350221","-0.43347094"," 0.44558695"," 0.20709345","-0.58724512"," 0.98622561"," 0.57755140"
"Glycerol-2-phosphate_171.0061_0.9031_229_Rpneg","-0.7272960","-1.2039840","-0.4883164","-1.4003355","-2.1931895","-1.2004572"," 0.9515584"," 0.3983032","-0.1410194","-0.2205749"," 1.5427027"," 0.8328381"," 0.5392488"," 1.0274884","-0.8862584"," 1.0192627"," 0.6158245"," 0.5186760"," 0.6300502"," 0.3854784"
"3-(2,6-dihydroxyphenyl)-4-hydroxy-6-methyl-3H-2-benzofuran-1-one_msDial_271.0716_3.9662_411_Rpneg","-0.007599726","-0.353489586","-0.440460899"," 0.011642399"," 0.172176285"," 0.441151365","-2.396017942"," 1.816280943","-0.775455223"," 0.519239099","-0.228815212","-0.350840736","-0.120511882","-0.892243064"," 0.261926261"," 0.506341097","-0.032431288","-1.247272329"," 2.199346072"," 0.917034368"
"10,11-Dihydro-10,11-dihydroxycarbamazepine_269.0864_1.3259_494_Rpneg","-0.28540299","-0.38140133","-1.14137088","-0.84111214","-2.18996535","-0.01061349","-0.75416344"," 0.66077461","-0.91397180"," 0.77103994","-0.07698359"," 1.39982364"," 1.57417077"," 0.98231620"," 1.13343527","-0.67192379"," 0.49055730","-0.70133583"," 1.25183063","-0.29570373"
"_1038.0227_1.7434_311_Rpneg","-2.20258239","-0.68846785","-0.19472495","-1.10642692","-0.81187456","-1.74944884"," 0.50114883"," 0.73307579","-0.35417158","-1.05635488","-0.01535054"," 1.33325400"," 0.63372453","-0.08152415"," 0.86717478"," 1.22666828"," 0.72119303"," 0.67270841"," 0.86339300"," 0.70858599"
"Camalexin_199.0365_0.9753_216_Rpneg"," 1.14856403","-0.68295551"," 0.82718860","-1.08474062","-0.96641904"," 1.22743851","-0.95516423"," 1.49002796","-0.26555738"," 0.49949994","-1.51098453"," 1.28974665"," 0.03301883","-0.31681519","-0.56172824"," 1.92528222","-0.11923596","-0.66751805","-0.46412039","-0.84552761"
"3-Hydroxy-beta-lapachone_257.0778_1.4599_137_Rpneg"," 0.8851948"," 0.3149707"," 0.7041358"," 0.6944117","-1.6892594"," 0.8970065"," 0.5864207","-1.8264394"," 0.6381555"," 0.5303826"," 0.5290790"," 0.3982372"," 0.3801536","-2.0555510"," 0.5701812"," 0.3654114","-0.8835304"," 0.1345941"," 0.4991230","-1.6726777"
"_344.94_0.8906_891_Rpneg","-0.39462581","-1.11937224","-1.30203154","-1.08010765"," 0.41580140","-0.69760333","-1.25239290"," 1.49180717","-0.89759032","-0.06509475","-0.34813300"," 0.35249031"," 1.18037029"," 2.02069264"," 1.17258145","-0.62054727"," 0.85683775","-0.76594891"," 0.75975319"," 0.29311350"
"_134.9427_0.8978_398_Rpneg","-0.64269099","-0.07785129","-0.36729576"," 0.75367569","-0.33574490","-2.61226317","-1.61165153","-1.26257956","-0.06705625","-0.69030820"," 0.43173395"," 0.57730340"," 0.60375323"," 1.45580428"," 0.59904991"," 0.78754343"," 0.82625588"," 0.48620347"," 1.16897521","-0.02285680"
"2-Nitrobenzamide_165.0398_0.929_470_Rpneg"," 2.12181108","-0.16538602","-0.30929042"," 0.97886516"," 1.26408107"," 0.52418266","-1.70421630","-0.22166901","-0.05402557"," 0.84338642","-0.99024183"," 0.35920991","-0.48132964"," 0.23591020"," 0.69483072","-1.71340408"," 0.40854712","-1.46502123"," 0.42613762","-0.75237787"
"Asulam-TP Sulfanilamide_171.0274_1.8417_574_Rpneg","-1.6232253","-0.6292551"," 1.8411028"," 0.7327711"," 0.8710281"," 0.4959603","-0.6451276"," 0.7567645"," 1.8541444","-0.7343202"," 0.8335541","-0.4312716"," 0.2597494","-0.2782618","-1.0064542"," 0.4635162","-1.6811625","-0.9337417"," 0.1612391","-0.3070101"
"_287.2219_6.1746_981_Rpneg","-0.41025858"," 0.67578389"," 1.01469304","-1.02680720","-1.52966300"," 0.82875288"," 1.37180322","-0.71616634"," 1.01126006"," 0.30382862"," 1.10823453","-0.87111833"," 0.33694335","-0.79795760","-0.69332802","-0.03541865","-1.31462774"," 1.51934288"," 0.66073690","-1.43603391"
"D-Tryptophan_metlin_203.0832_3.9664_194_Rpneg"," 0.36248279","-0.10610106","-0.24639051"," 0.14514464"," 0.19971541"," 0.88357675","-2.35319477"," 1.90419094","-1.02684060"," 0.46601611","-0.14744263","-0.86892038","-0.53702355","-1.16859579"," 0.34536253"," 0.31178563"," 0.05296858","-0.89861010"," 1.82371375"," 0.85816228"
"Methyl sulfate_110.9855_0.9309_352_Rpneg"," 0.4641927","-1.6102351","-1.8133127","-0.9500865","-0.3304041","-0.8881959"," 0.8560863","-1.2231305","-1.1886041"," 0.1294751"," 0.1872317"," 1.0893711"," 0.5174429"," 1.4549312"," 1.0043597"," 0.6724682"," 0.1855466","-0.5664200"," 1.0445676"," 0.9647159"
"_232.0594_3.382_406_Rpneg"," 1.20013568","-0.15555715","-0.15700343","-0.61204943"," 0.04182785"," 1.80721773","-0.57778665"," 1.76276328","-1.14047613"," 0.81770670"," 0.25232798","-1.83784912","-1.36520565","-1.31047843","-0.16640785"," 0.49654979","-0.34044469","-0.10364261"," 0.88226744"," 0.50610466"
"L-Tyrosine_metlin_180.0663_1.6266_124_Rpneg"," 0.8004295","-0.5607476","-0.1580950","-0.5582837"," 0.2073063"," 0.8242563","-1.5304661"," 1.9357882","-0.0787871","-0.6150767"," 0.3082532","-1.0724933","-0.5469772","-1.6094570","-0.3486319"," 1.0548779","-0.8593571","-0.1127414"," 1.2075240"," 1.7126785"
"_108.9014_0.8873_875_Rpneg","-0.2808583","-1.1357046","-0.5453118","-0.8433318"," 0.2213790","-1.1486854","-1.7766063"," 1.2689128","-0.2460269"," 0.2541766","-0.4691247"," 0.0264148"," 1.3026028"," 2.3333476"," 0.7643629","-1.1049157"," 0.6555586","-0.3717022"," 0.6649842"," 0.4305285"
"FA 18:1+3O_msDial_329.233_5.8646_173_Rpneg","-0.62925825"," 0.74469464"," 0.79333244","-1.08069463","-1.70437647"," 0.41086528"," 1.80610793","-1.05243459"," 0.62613984","-0.16937985"," 0.72443320"," 0.07239491"," 0.79676315"," 0.29877719","-0.31686105","-0.69732543","-0.96483308"," 1.90081651","-0.15197198","-1.40718974"
"DL-2-Hydroxyvaleric acid_msDial4_117.055_3.995_159_Rpneg","-0.08467506"," 0.30183308","-0.87552580","-1.12141597"," 1.40663009"," 0.40624433","-2.23410978"," 1.49504006","-1.10539014"," 0.92536814","-1.36631159"," 0.03648813"," 1.06369146"," 0.48184921"," 1.02118147","-0.33783756","-0.85580736"," 0.11357281"," 0.48608774"," 0.24308675"
"alpha-D-(+)-mannose 1-phosphate_259.0232_0.8947_678_Rpneg"," 0.79789852","-0.69888356","-0.32771069","-0.95768354","-1.78852174"," 1.28208336"," 1.46655909"," 0.56320455"," 0.16076414"," 2.06055949"," 1.11368991","-1.00092657","-0.93132662"," 0.06936826","-1.03015844"," 0.13781464"," 0.48034087","-0.15412106","-0.46887954","-0.77407107"
"D-(-)-?-Hydroxybutyric acid_metlin_103.0395_1.9669_663_Rpneg","-0.56655253","-1.05392541","-0.51047884","-0.78800638"," 1.80946213"," 1.29541399"," 0.01822361"," 1.56079142","-0.67783525"," 0.15151996"," 1.16978017","-1.17607551","-0.62524048","-0.05708534","-1.78738783"," 0.99744793","-0.91162974"," 0.01224586"," 0.56789314"," 0.57143911"
"Succinic acid_msDial_117.019_1.7436_16_Rpneg","-2.1109286","-0.5198385","-0.2604914","-1.2147644","-1.0426808","-1.7430006"," 0.5471143"," 0.6263189","-0.2436322","-0.9639854"," 0.1906550"," 1.2986440"," 0.5402870","-0.3032540"," 0.9814751"," 1.2845466"," 0.5602014"," 0.7262902"," 0.8827732"," 0.7642699"
"_199.9362_0.8938_604_Rpneg","-0.13662229","-0.96072754","-1.28320986","-0.91098555"," 0.33850452","-1.69276712","-1.82762351"," 0.48661621","-0.08602503"," 0.60495708"," 1.05476226","-0.11084974"," 0.64755259"," 2.33489039"," 0.85646315"," 0.36552062"," 0.61354740","-0.60105425"," 0.11131862"," 0.19573204"
"D-(-)-?-Hydroxybutyric acid_metlin_103.0391_1.8348_245_Rpneg","-0.91240214"," 0.05464247"," 2.02863157"," 0.91422023","-0.27137248"," 1.04432959","-0.20923792","-0.12212928"," 1.81347669","-0.51995716"," 0.06927959","-0.01925189"," 0.43156748","-1.69911954","-0.34033663"," 0.58785801","-1.86589341","-0.20736858"," 0.34131457","-1.11825117"
"Leucine_msDial4_130.0864_1.7415_801_Rpneg"," 1.5566174"," 0.8771866"," 0.1443015"," 0.4161537"," 0.8240287"," 1.8891146","-1.5615574"," 1.3929448"," 0.1205252"," 0.7581114"," 0.1407234","-1.2156476","-1.2739169","-0.3279928","-0.2425786","-0.4207486","-0.9742206","-0.8526824","-0.1373851","-1.1129774"
"_132.9462_0.899_155_Rpneg","-0.7295589","-0.1375863","-0.3908894"," 0.5884937","-0.2188343","-2.7168491","-1.5578955","-1.1163633"," 0.1034466","-0.5986276"," 0.4338419"," 0.6721048"," 0.6154401"," 1.5851228"," 0.6424361"," 0.7164652"," 0.6217418"," 0.4306319"," 1.1956357","-0.1387564"
"_538.3148_6.5046_1018_Rpneg","-0.5256229"," 0.1259193"," 1.7132040","-1.7287035","-1.2376068"," 0.6079659"," 0.4800390"," 0.5405389"," 1.1777350","-0.3620860","-0.1209066","-0.8117036","-0.0857905","-0.3862809","-1.6143176","-0.3137347"," 1.2393049","-0.1536934","-0.4315935"," 1.8873331"
"Fumaric acid (not validated)_msDial_115.0009_1.6259_231_Rpneg"," 0.403698006","-0.006359252","-0.197136341","-0.280744792","-0.781083671"," 1.520420142"," 1.180663606"," 1.453774451","-0.221983270"," 1.483579376"," 0.680724598","-2.293094577","-0.998891191","-0.931772280","-1.293041173","-0.115391732"," 0.548170394"," 0.080013938","-0.581178571"," 0.349632339"
"_276.018_1.8969_528_Rpneg"," 0.5541245","-0.5387293","-1.0790128","-0.7024411"," 0.6291025"," 0.1566225","-2.3960512"," 2.4989859","-0.4022030"," 0.6791647"," 0.4295983","-0.3259609"," 0.1353246"," 1.0042126","-0.4769319","-0.2629298"," 0.1099295","-0.9681437"," 1.0675083","-0.1121697"
"_128.9588_0.8683_795_Rpneg"," 0.146954289"," 0.158781329","-1.312960127","-0.371691325"," 1.392485953","-0.006365394","-0.684375869"," 1.395621102"," 0.010006266"," 0.229577248","-0.686981579","-0.837467510","-0.689488712"," 1.594058734","-0.932178583","-1.050953278"," 1.567458142","-1.481094211"," 0.207115444"," 1.351498080"
"LPE 16:0_msDial_452.2826_6.8708_983_Rpneg","-0.73639475"," 0.06882112"," 2.15817272","-0.87947739","-1.63480834"," 0.99763311"," 0.69671372","-0.22696497"," 1.79449915","-0.58746967"," 0.05766966","-0.71697151","-0.51898577","-0.73856215","-1.03962300","-0.52700665"," 0.46358117"," 0.20241325","-0.31783173"," 1.48459205"
"_279.0589_1.4513_207_Rpneg"," 0.4569904"," 0.1805344"," 0.2932392"," 0.4667876"," 0.1167635"," 0.3046938"," 0.4449827","-2.6210665"," 0.4159745"," 0.4639999"," 0.6217215"," 0.4458598"," 0.4905158"," 0.2634874"," 0.5273037"," 0.4608892","-1.7713310"," 0.3392211"," 0.5409065","-2.4414735"
"(E)-4-[(1R,2S,3S,4R,8aS)-2,3,4-trihydroxy-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]but-3-en-2-one_msDial_309.2045_6.7418_895_Rpneg","-0.54332987"," 0.12392219"," 1.50839262","-1.95632968","-1.74496024"," 1.27723635"," 0.94458672"," 0.80019012"," 1.28173371"," 0.03139390"," 0.27184914","-1.18374682","-0.07613231"," 0.83584251","-1.08828251","-0.73222817","-0.32383684"," 0.83116378","-0.07669395","-0.18077064"
"_259.9399_0.8969_324_Rpneg","-0.02086212"," 0.49760491","-0.04908875"," 1.23586088"," 1.03513485","-2.09740839","-2.35727790","-0.12605217"," 0.36760119","-0.65594319"," 0.11955880"," 0.54706620","-0.62444366"," 1.42854122"," 0.62037438"," 0.41441576","-1.25959283","-0.18487406"," 0.75035225"," 0.35903262"
"Metribuzin-desamino_198.0746_1.8976_509_Rpneg"," 1.10779830"," 0.44451577","-0.34217365"," 0.08162082"," 0.21050766"," 1.35966181","-1.52603322"," 1.84220211","-0.13057574"," 0.97208974"," 0.59857455","-1.98612583","-1.61028472"," 0.03294333"," 0.18210451","-0.37289343","-0.83884547","-0.10472487"," 0.77699434","-0.69735602"
"_242.0272_1.4583_548_Rpneg"," 0.6231122"," 0.2736899"," 0.4244794"," 0.6678090","-1.9680463"," 0.4731227"," 0.1936712","-1.6839376"," 0.5865071"," 0.6920353"," 0.6777154"," 0.5930307"," 0.5512251","-1.2533201"," 0.5555765"," 0.6359386","-0.7816995"," 0.3888900"," 0.6909545","-2.3407540"
"Sulfapyridine_248.0539_1.6276_309_Rpneg"," 0.37325498","-0.80027120","-0.91998898","-0.28816417","-0.21660828","-1.03039995","-2.33047861"," 0.92632058"," 0.05095877","-1.02313165"," 0.70958715"," 0.18432323"," 0.99148717","-0.14765408","-0.02058623"," 1.24954423","-0.51018528","-0.41877370"," 1.85239567"," 1.36837036"
"1-Hydroxy-2-naphthoic acid_msDial4_187.0405_1.3266_184_Rpneg"," 0.03469671","-1.04447236","-0.82933306","-0.19367778","-1.46645219"," 1.00974312"," 0.45903657","-0.33152398","-0.60171655","-0.16646686"," 0.72781140","-0.39239339","-0.52330627","-2.28656496"," 0.22999333"," 1.62490951"," 1.22361627"," 0.55153641"," 1.56697586"," 0.40758822"
"_267.1629_6.7113_700_Rpneg","-0.0517386","-0.2114056"," 0.2436841","-1.8616622","-1.1685707"," 1.1140807"," 1.0619506"," 1.0192954"," 1.1294014"," 0.4530810"," 1.1532194","-0.7493970"," 0.1573067","-0.6845611","-1.0618359"," 0.5580774","-1.9864416"," 0.7129214"," 0.7497239","-0.5771295"
"Exifone_277.0397_0.9333_183_Rpneg","-0.43897020"," 0.43980767","-0.44344791"," 0.81087493","-0.02528422","-0.22901259","-1.59909469","-0.67447914","-0.04056778"," 1.01831494","-0.06280288"," 1.27505996"," 1.16299004"," 1.92181478"," 0.37381857","-1.34437134","-0.57833012","-0.24386786"," 0.71079713","-2.03324930"
"2-Methylindole_130.0608_0.9561_510_Rpneg"," 1.14190535","-0.76348997","-0.86956674","-0.67749440","-0.21508047","-2.24831586","-1.66266711"," 0.39903979","-0.44320691","-0.13665938","-0.26441503","-0.07477960"," 0.35265203"," 2.30252693"," 0.84594322"," 0.69120733"," 0.40443335"," 0.09393476"," 0.28005868"," 0.84397403"
"5,6-Dimethylbenzimidazol_145.0859_5.1981_658_Rpneg","-0.9670110"," 1.3240614"," 0.9496652","-1.0466146","-1.3900764"," 0.3980670"," 1.7268444","-0.7427101"," 1.0599845","-0.4005198"," 1.0774821","-0.6752881","-0.2856194","-0.5866455","-0.8270005"," 0.1187175","-0.8173173"," 1.6223719"," 0.5119428","-1.0503342"
"5-Methoxytryptamine_189.1107_4.9892_363_Rpneg","-1.21799724"," 1.15178733"," 0.81122890","-1.45863242","-1.75036413"," 0.19836349"," 1.70714567","-0.70421128"," 1.00792295","-0.71050721"," 1.03692876","-0.06238810"," 0.09901605"," 0.07381547","-0.66342715","-0.39429789","-0.40473749"," 1.74030036"," 0.20697678","-0.66692285"
"EP_M449_447.0619_0.9616_624_Rpneg"," 1.38718203"," 0.80654663","-0.49171651"," 0.89724843","-1.44361193","-1.70831462","-1.57543349","-0.08635775","-0.08370560","-0.06847784"," 0.28345129","-0.25128868"," 0.18351092"," 1.50557089"," 0.49324737"," 1.71655318"," 0.13469823","-1.47658244","-0.01661603","-0.20590410"
"4-CPA_185.0065_1.7465_258_Rpneg","-2.1214727","-0.4667295","-0.7008729","-0.9736939","-1.3375623","-1.8858130"," 0.2448288"," 0.1749740","-0.2561935","-0.5523968"," 0.5467734"," 1.1682312"," 0.6846523"," 0.3888931"," 0.7862843"," 1.3232372"," 0.6737431"," 0.5317206"," 1.0819452"," 0.6894514"
"12,13-EODE_msDial_295.2253_7.2111_740_Rpneg","-0.46202035"," 0.17461642"," 2.26546265","-1.02071111","-1.52998773"," 1.37353290"," 0.62157510"," 0.54223815"," 1.98001647"," 0.02833078"," 0.40987976","-1.05767337","-0.19998341","-0.58127266","-1.15400031","-0.58962615","-0.21558205"," 0.05812676","-0.04548679","-0.59743503"
"Dimethachlor CGA369873_242.0491_0.9357_395_Rpneg","-1.3668238"," 1.0496506","-1.2513707","-0.5254796"," 0.9223145","-1.2715916"," 1.0486273","-0.1728594","-1.0759016","-0.4398371"," 1.3127507","-0.8521653","-0.3477803"," 2.2946771"," 0.3083202","-0.9157492"," 0.1607875"," 0.2470952"," 0.4283916"," 0.4469439"
"rutamarin_msDial_355.1597_8.8325_261_Rpneg","-0.83767906","-0.06145625"," 1.15465670","-0.85334629","-0.99220230"," 0.74725056","-0.60269762"," 0.99280132"," 0.97705086","-0.69597899","-0.46068703","-0.77133790","-0.70578009"," 0.04113278","-0.87438052","-0.62022777"," 2.02068347","-0.23690794","-0.47503298"," 2.25413905"
"D-5-Oxoproline_128.035_1.4597_12_Rpneg"," 0.80040369"," 0.15615911"," 0.37220329"," 0.64671023","-1.99744486"," 0.48900251"," 0.40738240","-2.11091513"," 0.50618458"," 0.64243617"," 0.82844266"," 0.58708507"," 0.59355553","-1.44217035"," 0.64949456"," 0.52321231","-0.72720341"," 0.05012545"," 0.75632263","-1.73098645"
"_955.9733_0.9249_88_Rpneg","-0.18165689","-0.84708958","-1.37463717","-0.51289422"," 0.20299204","-1.50534842","-1.46290252"," 0.38478806","-0.40452719","-0.01317728","-0.24732982"," 0.48557595"," 0.98430432"," 2.68947303"," 0.30928636","-0.14428736"," 1.52216071","-0.36141652","-0.04515966"," 0.52184616"
"Phosphoric acid_msDial_96.9665_0.9134_42_Rpneg","-0.09561048"," 0.14471035","-0.96578582"," 0.68079314","-0.14412112","-2.37690203","-1.78300847","-1.43565324","-0.22690337","-0.25792447"," 0.37219822"," 1.23231022"," 0.94207899"," 1.44083498"," 0.12772697"," 0.85037023"," 0.63496464"," 0.22879098"," 0.83047394","-0.19934362"
"9,10-DiHOME_msDial_313.2376_6.437_410_Rpneg","-0.71508749","-0.07455814"," 1.39264070","-1.37918035","-1.38256570"," 1.08938255"," 1.33550177","-0.96998354"," 1.18311897","-0.10282419"," 0.84505665","-1.30534116"," 0.42389953"," 0.18571547","-1.22338250","-0.62871151","-0.29123414"," 1.67067693"," 0.03232676","-0.08545062"
